FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
527709,-64,0,0,0,1,14.00
527731,7967232,8,1992,1000,0,16.00
527753,7967232,8,1992,1000,0,18.00
527775,4149760,5,1060,1000,1274,18.00
527799,7873024,31,1969,1000,0,19.00
527822,7873024,31,1969,1000,0,15.00
527845,7967232,8,1992,1000,0,4.00
527870,12046848,12,2988,0,0,4.00
527895,12046848,12,2988,0,0,5.00
527920,11956736,34,2428,0,1005,4.00
527946,11956736,34,2966,0,0,5.00
527971,11956736,34,2966,0,0,4.00
527996,975360,2,619,0,1969,5.00
528021,11956736,34,2966,0,0,4.00
528046,11956736,34,2966,0,0,4.00
528071,6771200,29,1700,751,520,30.00
528091,3887616,4,996,2000,0,30.00
528111,3887616,4,996,2000,0,29.00
528131,3678720,5,945,535,1515,16.00
528154,7967232,8,1992,999,0,17.00
528177,7967232,8,1992,1000,0,18.00
528200,852480,1,536,999,1000,5.00
528225,11973120,30,2970,0,0,4.00
528250,11973120,30,2970,0,0,4.00
528276,10158592,31,2527,75,367,19.00
528299,7963136,9,1991,1000,0,19.00
528322,7963136,9,1991,1000,0,17.00
528345,4624896,26,1176,1000,798,5.00
528370,11956736,34,2966,0,0,4.00
528395,11956736,34,2966,0,0,5.00
528419,10064384,12,2988,0,0,5.00
528445,12046848,12,2988,0,0,4.00
528470,12046848,12,2988,0,0,5.00
528495,-192000,0,0,1382,1618,26.00
528515,3887616,4,996,2000,0,30.00
528535,3887616,4,996,2000,0,29.00
528555,5788160,28,1460,664,848,28.00
528574,3793408,27,973,2000,0,29.00
528593,3793408,27,973,2000,0,28.00
528612,3797504,26,974,2000,0,18.00
528636,7893504,26,1974,1000,0,19.00
528659,7893504,26,1974,1000,0,20.00
528682,7877120,30,1970,1000,0,16.00
528705,7963136,9,1991,1000,0,16.00
528727,7963136,9,1991,1000,0,18.00
