FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
435731,-512,0,0,0,8,7.00
435740,3951616,4,996,1000,0,7.00
435750,3951616,4,996,1000,0,7.00
435760,-91136,1,9,1000,990,5.00
435770,3861504,26,974,1000,0,7.00
435779,3861504,26,974,1000,0,7.00
435789,3197952,4,812,1000,184,3.00
435799,8031232,8,1992,0,0,1.00
435809,8031232,8,1992,0,0,1.00
435819,3951616,4,996,0,1000,2.00
435829,8031232,8,1992,0,0,2.00
435839,8031232,8,1992,0,0,1.00
435849,7343104,8,1824,0,168,12.00
435859,-128000,0,0,2000,1,14.00
435868,-128000,0,0,2000,0,12.00
435877,-128000,0,0,2000,0,3.00
435887,7941120,30,1970,0,0,1.00
435897,7941120,30,1970,0,0,1.00
435908,7941120,30,1970,0,0,3.00
435918,7941120,30,1970,0,0,1.00
435928,7941120,30,1970,0,0,1.00
435938,7941120,30,1970,0,1465,2.00
435948,7941120,30,1970,0,0,2.00
435958,7941120,30,1970,0,0,1.00
435968,1862656,2,486,0,1512,7.00
435978,3861504,26,974,1000,0,8.00
435987,3861504,26,974,1000,0,8.00
435997,2894848,26,738,1000,236,7.00
436007,3951616,4,996,1000,0,8.00
436017,3951616,4,996,1000,0,6.00
436026,-128000,0,0,1000,1000,3.00
436036,8031232,8,1992,0,0,1.00
436046,8031232,8,1992,0,0,1.00
436057,8031232,8,1992,0,0,8.00
436066,3951616,4,996,1000,0,7.00
436076,3951616,4,996,1000,0,7.00
436086,-128000,0,0,1000,1000,3.00
436096,8031232,8,1992,0,0,1.00
436106,8031232,8,1992,0,0,1.00
436116,2038784,3,529,0,1468,8.00
436126,3861504,26,974,1000,0,8.00
436136,3861504,26,974,1000,0,7.00
436145,-128000,0,0,1000,1000,8.00
436155,3861504,26,974,1000,0,8.00
436165,3861504,26,974,1000,1,7.00
