FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
599821,-6272,0,0,0,98,19.00
599845,15908352,38,3962,1000,0,20.00
599869,13643264,36,3177,1000,787,22.00
599895,11918848,12,2988,1000,1000,9.00
599922,19983872,42,4957,0,1,30.00
599943,11787776,30,2956,2000,14,9.00
599971,19987968,42,4708,0,4,18.00
599995,15908352,38,3962,1000,0,22.00
600021,15924736,34,3966,1000,0,26.00
600044,11914752,13,2987,2000,0,29.00
600066,11824640,35,2965,2000,0,22.00
600090,15908352,38,3962,1000,0,40.00
600109,3759616,4,996,4000,0,29.00
600132,11828736,34,2966,2000,0,21.00
600157,15924736,34,3966,1000,0,11.00
600184,20004352,38,4962,0,0,24.00
600207,11824640,35,2965,2000,0,24.00
600230,15924736,34,3966,1000,0,26.00
600253,11828736,34,2966,2000,0,30.00
600275,7749120,30,1970,3000,0,31.00
600297,11828736,34,2966,2000,0,25.00
600321,15908352,38,3962,1000,0,21.00
600345,15924736,34,3966,1000,0,29.00
600369,3759616,4,996,4000,0,29.00
600391,15924736,34,3966,1000,0,21.00
600415,11918848,12,2988,2000,1,26.00
600438,15998464,16,3984,1000,0,22.00
600461,11836928,32,2968,2000,0,24.00
600485,15998464,16,3984,999,1,16.00
600510,19983872,43,4957,0,0,10.00
600537,20004352,38,4962,0,0,11.88
600565,20016640,35,4965,0,0,9.90
600592,20004352,38,4962,0,0,14.85
600617,11828736,34,2966,2000,1,25.00
600640,19987968,42,4958,0,0,12.87
600667,15908352,38,3962,1000,0,20.00
600691,15916544,36,3964,1000,0,20.00
600715,15904256,38,3961,1001,0,22.00
600739,15941120,30,3970,1000,0,19.00
600763,15904256,39,3961,1000,0,21.00
600787,15941120,30,3970,1000,0,21.00
600812,19987968,42,4958,0,0,14.00
600839,7839232,8,1992,3000,0,32.00
600861,11828736,34,2966,2000,0,29.00
600884,15908352,38,3962,1000,0,21.00
