FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
608776,-8640,0,0,0,135,6.00
608789,20078080,20,4980,0,0,4.00
608803,15609344,16,3449,0,1536,17.00
608815,11824640,35,2965,2000,0,20.00
608828,7441920,8,1895,2000,1097,18.00
608840,11918848,12,2988,2000,0,16.00
608853,11918848,12,2988,2000,0,19.00
608865,11845120,30,2970,2000,0,18.00
608878,11845120,30,2970,2000,0,12.00
608891,15998464,16,3984,1000,0,12.00
608905,15998464,16,3984,1000,0,7.00
608918,19987968,42,4958,0,0,3.00
608932,19987968,42,4958,0,0,6.00
608946,20004352,38,4962,0,0,5.00
608960,16117248,35,4013,0,952,6.00
608974,20004352,38,4962,0,0,4.00
608988,20004352,38,4962,0,189,19.00
609000,11820544,36,2964,2000,0,19.00
609013,11820544,36,2964,2000,0,6.00
609026,20004352,38,4962,0,0,4.00
609040,20004352,38,4962,0,0,13.00
609054,15924736,34,3966,1000,0,13.00
609067,15867392,38,3952,1000,996,10.00
609080,15920640,35,3965,1000,0,12.00
609094,15920640,35,3965,1000,0,6.00
609108,20037120,30,4970,0,0,4.00
609122,20037120,30,4970,0,0,11.00
609135,15924736,34,3966,1000,0,12.00
609148,15924736,34,3966,1000,0,14.00
609161,15998464,16,3984,1000,0,13.00
609175,15998464,10,3060,1000,792,17.00
609187,11914752,13,2987,2000,0,20.00
609199,7720448,8,1963,2000,1029,10.00
609213,15937024,31,3969,1000,0,11.00
609226,15937024,31,3969,1000,0,20.00
609238,11918848,12,2988,2000,0,20.00
609251,11918848,12,2988,2000,0,12.00
609264,15941120,30,3970,1000,0,11.00
609278,15941120,30,3970,1000,0,12.00
609291,15924736,34,3966,1000,0,12.00
609304,15924736,34,3966,1000,0,6.00
609318,20004352,38,4962,0,0,4.00
609332,20004352,38,4962,0,0,9.00
609345,15941120,30,3970,1000,0,13.00
609359,15941120,30,3970,1000,0,6.93
