FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
597046,-7296,0,0,0,114,5.00
597061,15908352,16,3962,0,1022,7.00
597077,20020736,34,4335,1,939,13.00
597091,15924736,34,3966,1000,563,12.00
597106,15904256,30,3961,1000,9,5.00
597121,20020736,34,4966,0,0,10.00
597136,14937600,37,3725,1000,238,14.00
597150,15908352,38,3962,1000,0,13.00
597165,15912448,16,3963,1000,21,23.00
597178,11918848,12,2988,2000,0,17.00
597192,11828736,34,2966,2000,0,25.00
597204,7749120,30,1970,3000,0,20.00
597218,11914752,13,2987,2000,0,20.00
597232,11828736,34,2966,2000,0,14.00
597247,15998464,16,3984,1000,0,12.00
597261,15908352,38,3962,1000,0,17.00
597275,11816448,37,2963,2000,0,16.00
597289,15924736,34,3966,1000,0,13.00
597304,15998464,16,3984,1000,0,9.00
597319,20020736,34,4966,0,0,14.00
597333,11845120,30,2970,2000,0,15.00
597347,15924736,34,3966,1000,0,11.00
597362,20020736,34,4966,0,0,10.00
597377,15941120,30,3970,1000,0,12.00
597392,15937024,31,3969,1000,0,15.00
597406,11845120,30,2970,2000,0,18.00
597420,11918848,12,2988,2000,0,13.00
597434,20000256,39,4961,0,0,10.00
597449,15924736,34,3966,1000,0,11.00
597464,20004352,38,4962,0,0,12.00
597479,11914752,13,2987,2000,0,19.00
597493,11828736,34,2966,2000,0,17.00
597507,11861504,26,2974,2000,0,16.00
597521,15908352,38,3962,1000,0,14.00
597535,11918848,12,2988,2000,0,18.00
597549,15941120,30,3970,1000,0,12.00
597564,11828736,34,2966,1653,347,20.00
597577,20020736,34,4966,0,0,9.00
597593,15941120,30,3970,1000,0,12.00
597607,20069888,22,4978,0,0,8.00
597623,15916544,36,3964,1000,0,12.00
597637,11918848,12,2988,2000,0,19.00
597651,18075136,21,4491,0,488,7.00
597666,7740928,32,1968,1993,1007,24.00
597679,7986688,8,2028,2000,964,13.00
