FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
431287,-64,0,0,0,1,6.00
431337,7941120,30,1970,0,0,4.00
431386,7941120,30,1970,0,169,23.76
431431,3951616,4,996,1000,1,30.00
431473,3951616,4,996,1000,0,24.00
431518,3951616,4,996,1000,0,26.00
431561,3951616,4,996,1000,0,5.00
431611,8031232,8,1992,0,0,7.00
431662,7937024,31,1969,0,0,5.00
431712,7937024,31,1969,0,0,6.00
431762,8031232,8,1992,0,0,6.00
431812,8031232,8,1992,0,0,5.00
431863,6904832,8,1717,166,109,31.00
431905,3951616,4,996,1000,0,31.00
431947,3951616,4,996,1000,0,7.00
431998,8031232,8,1992,0,0,5.00
432048,8031232,8,1992,0,0,5.00
432098,7937024,31,1969,0,0,6.00
432149,-128000,0,0,0,2000,6.00
432199,8031232,8,1992,0,0,6.00
432250,3496960,4,885,0,1111,29.00
432293,3951616,4,996,1000,0,27.00
432335,3857408,26,974,1000,0,6.00
432386,7957504,26,1974,0,0,6.00
432436,7916544,26,1964,0,10,6.00
432486,7941120,30,1970,0,0,5.00
432536,5164032,30,1292,0,678,5.00
432587,7941120,30,1970,0,0,7.00
432636,4746240,26,1190,1,848,6.00
432687,7941120,30,1970,0,0,5.00
432737,7441408,30,1848,34,88,44.00
432770,-128000,0,0,1999,1,41.00
432804,-128000,0,0,2000,0,28.00
432848,3951616,4,996,1000,0,32.00
432890,3951616,4,996,1000,0,19.00
432933,3861504,26,974,1000,0,29.00
432971,3861504,26,974,1000,0,8.00
433020,8031232,8,1992,0,0,6.00
433070,8031232,8,1992,0,91,27.00
433114,3951616,4,996,999,0,30.00
433156,3951616,4,996,999,0,25.00
433200,3951616,4,996,1000,0,28.00
433243,3951616,4,996,1000,0,9.00
433293,8031232,8,1992,0,0,6.00
433343,8031232,8,1992,0,0,28.00
