FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
271956,0,0,0,0,1000,6.00
272079,4015616,4,996,0,0,6.00
272204,3925504,26,974,0,0,6.00
272330,3925504,26,974,0,0,8.00
272455,4015616,4,996,0,0,7.00
272579,4015616,4,996,0,0,7.00
272702,3925504,26,974,0,0,5.00
272828,3925504,26,974,0,0,7.00
272952,4015616,4,996,0,0,8.00
273076,4015616,4,996,0,0,8.00
273201,3925504,26,974,0,0,7.00
273325,3925504,26,974,0,0,8.00
273451,4015616,4,996,0,0,6.00
273573,4015616,4,996,0,0,8.00
273697,4015616,4,996,0,0,7.00
273824,4015616,4,996,0,0,8.00
273949,4015616,4,996,0,0,7.00
274075,4015616,4,996,0,0,6.00
274197,4015616,4,996,0,0,8.00
274321,4015616,4,996,0,0,8.00
274446,4015616,4,996,0,0,7.00
274572,4015616,4,996,0,0,8.00
274695,4015616,4,996,0,0,6.00
274819,4015616,4,996,0,0,8.00
274944,1844736,3,376,530,91,54.00
275034,-64000,0,0,1000,0,56.00
275121,-64000,0,0,999,1,53.00
275211,-64000,0,0,999,1,48.00
275305,-64000,0,0,1000,0,8.00
275430,3925504,26,974,0,0,8.00
275555,3925504,26,974,0,0,7.00
275681,4015616,4,996,0,0,7.00
275807,4015616,4,996,0,0,44.00
275906,-64000,0,0,1000,0,54.00
275995,-64000,0,0,1000,0,9.00
276118,4015616,4,996,0,0,7.00
276243,4015616,4,996,0,0,48.00
276335,-64000,0,0,1000,0,49.00
276429,-64000,0,0,1000,0,47.00
276526,-64000,0,0,999,1,55.00
276613,-64000,0,0,1000,0,47.00
276705,-64000,0,0,1000,0,54.00
276793,-64000,0,0,1000,0,14.85
276911,3925504,26,974,0,0,6.93
277036,3925504,26,974,0,0,7.92
