FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
372238,-20160,0,0,0,1000,2.00
372258,8031232,8,1992,0,0,3.00
372279,818176,1,133,0,1866,3.00
372300,7941120,30,1970,0,13,14.00
372320,3861504,26,974,1000,0,4.00
372341,7957504,26,1974,0,0,2.00
372361,7957504,26,1974,0,0,3.00
372382,8031232,8,1992,0,0,3.00
372403,6491136,8,1616,0,376,3.00
372424,7957504,26,1974,0,0,11.00
372444,3947520,5,995,1000,0,4.00
372464,7957504,26,1974,0,0,2.00
372485,7957504,26,1974,0,0,12.00
372505,3861504,26,974,1000,0,15.00
372525,3951616,4,996,1000,0,4.00
372546,7941120,30,1970,0,0,4.00
372566,7941120,30,1970,0,0,3.00
372587,8031232,8,1992,0,0,19.00
372605,-128000,0,0,2000,0,14.00
372624,3951616,4,996,1000,0,5.00
372645,8031232,8,1992,0,0,11.00
372665,3861504,26,974,1000,0,19.00
372684,-128000,0,0,2000,0,10.00
372704,7941120,30,1970,0,0,4.00
372724,7941120,30,1970,0,0,3.00
372745,7941120,30,1970,0,0,9.00
372765,3951616,4,996,1000,0,16.00
372784,3861504,26,974,1000,0,7.00
372804,7941120,30,1970,0,0,10.00
372824,3861504,26,974,1000,0,6.00
372845,8027136,9,1991,0,0,12.00
372864,-128000,0,0,2000,0,16.00
372883,3861504,26,974,1000,0,11.00
372903,8031232,8,1992,0,0,3.00
372924,8031232,8,1992,0,0,4.00
372945,8031232,8,1992,0,0,3.00
372965,8031232,8,1992,0,0,4.00
372986,7937024,31,1969,0,0,3.00
373007,7941120,30,1970,0,0,5.00
373028,3951616,4,996,1000,0,12.00
373048,7937024,31,1969,0,0,7.00
373068,3861504,26,974,1000,0,11.00
373088,3951616,4,996,1000,0,13.00
373108,7941120,30,1970,0,0,4.00
373129,7941120,30,1970,0,0,3.00
