FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
607707,-64,0,0,0,1,5.00
607711,15924736,34,3966,1000,0,4.00
607716,4013568,5,1058,1000,2937,6.00
607720,15998464,16,3984,1000,0,3.00
607725,3857920,4,1020,1000,2976,6.00
607729,15908352,38,3962,1000,0,3.00
607734,15244800,38,3800,1000,162,8.00
607738,7839232,8,1992,3000,0,12.00
607742,7839232,8,1992,3000,0,6.00
607747,7839232,8,1992,3000,0,12.00
607751,7839232,8,1992,3000,0,6.00
607755,15998464,16,3984,1000,0,4.00
607760,15998464,16,3984,1000,0,10.00
607764,7839232,8,1992,3000,0,9.00
607769,7839232,8,1992,3000,0,8.00
607773,11918848,12,2988,1999,0,8.00
607777,11918848,12,2988,2000,0,8.00
607782,11918848,12,2988,2000,0,6.00
607786,11918848,12,2988,2000,0,6.00
607791,11828736,34,2966,2000,0,8.00
607795,11828736,34,2966,2000,0,4.00
607800,15924736,34,3966,1000,0,4.95
607804,15924736,34,3966,1000,0,7.00
607809,7839232,8,1992,3000,0,10.00
607813,7839232,8,1992,3000,0,5.00
607818,20004352,38,4962,0,0,2.00
607822,20004352,38,4962,0,0,5.00
607827,15924736,34,3966,1000,0,4.00
607831,15924736,34,3966,999,0,5.00
607836,15998464,16,3984,1000,0,4.00
607840,15998464,16,3984,1000,0,5.00
607845,20016640,35,4965,0,0,1.00
607849,20016640,35,4965,0,0,4.00
607854,19987968,42,4958,0,0,1.00
607859,19987968,42,4958,0,0,5.00
607863,15908352,38,3962,1000,0,4.00
607868,15908352,38,3962,1000,0,8.00
607872,7839232,8,1992,3000,0,10.00
607876,7839232,8,1992,3000,0,7.00
607881,11828736,34,2966,2000,0,8.00
607885,11828736,34,2966,2000,0,7.00
607890,15924736,34,3966,1000,0,4.00
607894,15924736,34,3966,1000,0,6.00
607899,15998464,16,3984,1000,0,4.00
607903,15998464,16,3984,1000,0,4.00
