FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
497099,-64,0,0,0,1,17.00
497125,7967232,8,1992,1000,0,17.00
497151,7967232,8,1992,1000,524,17.00
497175,7873024,31,1969,1000,0,19.00
497199,5837312,30,1970,1000,0,18.00
497225,7967232,8,1992,1000,0,17.00
497250,5177856,31,1469,1000,500,6.00
497277,11989504,26,2974,0,0,5.00
497305,9933312,28,2472,0,500,27.00
497328,3887616,4,996,2000,1,33.00
497349,-192000,0,0,2000,1000,26.00
497372,3797504,26,974,1999,1,32.00
497392,-192000,0,0,2000,1000,10.00
497419,11956736,34,2966,0,0,5.00
497447,11952640,35,2965,0,0,6.00
497475,11956736,34,2966,0,0,6.00
497503,11915776,30,2956,0,14,6.00
497530,11956736,34,2966,0,0,5.00
497558,11424256,31,2870,0,99,5.00
497586,11956736,34,2966,0,0,5.00
497613,7963136,9,1991,0,1000,7.00
497641,12046848,12,2988,0,0,5.00
497669,9110016,9,2271,0,720,17.00
497695,7963136,9,1991,1000,0,19.00
497720,7500288,9,1878,1000,113,29.00
497741,3887616,4,996,2000,0,30.00
497762,3887616,4,996,2000,0,20.00
497785,7967232,8,1992,1000,0,19.00
497809,7967232,8,1992,1000,0,16.00
497835,7967232,8,1992,1000,0,19.00
497860,7967232,8,1992,1000,0,8.00
497888,11973120,30,2970,0,0,5.00
497916,11973120,30,2970,0,0,16.00
497940,7877120,30,1970,1000,0,19.00
497964,7877120,30,1970,1000,0,8.00
497991,11956736,34,2966,0,0,5.00
498019,11956736,34,2966,0,0,18.00
498043,7893504,26,1974,1000,0,18.00
498067,7893504,26,1974,1000,1,17.00
498091,7877120,30,1970,1000,0,19.00
498115,7877120,30,1970,1000,0,8.00
498142,11956736,34,2966,0,0,5.00
498170,11956736,34,2966,0,0,16.00
498196,7967232,8,1992,1000,0,18.00
498221,7967232,8,1992,1000,0,16.00
