FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
534789,-14976,0,0,0,234,16.00
534802,7813120,30,1970,1999,2001,6.00
534816,15603712,38,3872,0,90,16.00
534828,7829504,26,1974,2000,0,7.00
534842,15972352,38,3962,0,0,15.00
534855,7899136,9,1991,2000,1,12.00
534868,11982848,12,2988,1000,0,10.00
534882,11905024,31,2969,1000,0,22.00
534894,3823616,4,996,2999,0,13.00
534907,11982848,12,2988,1000,0,12.00
534920,11982848,12,2988,1000,0,15.00
534933,7809024,31,1969,2000,0,12.00
534946,11892736,34,2966,1000,0,17.00
534959,7813120,30,1970,2000,0,14.00
534972,11892736,34,2966,1000,0,13.00
534986,7899136,9,1991,2000,0,9.00
534999,15972352,38,3962,0,0,16.00
535012,3733504,26,974,2999,0,16.00
535025,15972352,38,3962,0,0,10.00
535038,7829504,26,1974,1999,0,11.00
535051,15988736,34,3966,0,0,9.00
535065,7813120,30,1970,2000,0,17.00
535077,3823616,4,996,3000,0,17.00
535090,15988736,34,3966,0,0,6.00
535104,11982848,12,2988,1000,1,12.00
535117,7903232,8,1992,2000,0,16.00
535129,7829504,26,1974,2000,0,13.00
535143,15972352,38,3962,0,0,6.00
535157,16062464,16,3984,0,0,7.00
535170,7813120,30,1970,2000,0,18.00
535183,7903232,8,1992,2000,1,17.00
535196,11982848,12,2988,1000,0,10.00
535209,11900928,32,2968,1000,0,11.00
535223,11892736,34,2966,1000,0,11.00
535236,7997440,9,2015,1000,720,11.00
535250,7813120,30,1970,1604,396,20.00
535262,8550400,26,2150,670,1154,10.00
535276,3921920,4,1020,1039,1937,18.00
535288,3782656,4,986,1404,1606,19.00
535301,4671488,5,1203,1000,1792,12.00
535314,4569088,6,1178,1000,2000,5.00
535328,10414080,26,2095,0,1879,3.00
535342,9873408,27,2473,0,1500,5.00
535356,9463808,32,2373,0,2720,13.00
535369,8402944,27,2025,1000,1171,5.00
